idx,name,caption,method,crop_w,crop_h,box_px,feed,parsed,iou,gate,sr_ms,vlm_ms,raw
158,0000153_00001_d_0000001,The white car in the center lane.,swin2sr,400,400,81.0,1024,1,0.9375,1,1396.4,643.7,41 60 59 81
159,0000271_02601_d_0000386,The red cars park along the left sidewalk.,native,400,400,108.8,1024,1,0.8571,1,0.0,313.2,35 44 63 57
159,0000271_02601_d_0000386,The red cars park along the left sidewalk.,bicubic,400,400,108.8,1024,1,0.8571,1,0.0,647.9,36 44 63 57
159,0000271_02601_d_0000386,The red cars park along the left sidewalk.,lanczos,400,400,108.8,1024,1,1.0,1,0.0,648.1,36 44 63 56
159,0000271_02601_d_0000386,The red cars park along the left sidewalk.,swin2sr,400,400,108.8,1024,1,1.0,1,1387.2,635.4,36 44 63 56
160,0000291_02601_d_0000881,The blue bus  on the top of the image.,native,400,400,54.4,1024,1,1.0,1,0.0,285.8,43 2 58 14
160,0000291_02601_d_0000881,The blue bus  on the top of the image.,bicubic,400,400,54.4,1024,1,0.8571,1,0.0,623.9,42 1 58 16
160,0000291_02601_d_0000881,The blue bus  on the top of the image.,lanczos,400,400,54.4,1024,1,0.8571,1,0.0,641.2,42 1 58 15
160,0000291_02601_d_0000881,The blue bus  on the top of the image.,swin2sr,400,400,54.4,1024,1,0.8571,1,1409.8,639.2,43 2 58 15
161,0000249_00001_d_0000001,The red cars park on the right side of the street.,native,400,400,48.0,1024,1,0.8,1,0.0,326.8,46 69 57 79
161,0000249_00001_d_0000001,The red cars park on the right side of the street.,bicubic,400,400,48.0,1024,1,1.0,1,0.0,653.7,45 69 57 79
161,0000249_00001_d_0000001,The red cars park on the right side of the street.,lanczos,400,400,48.0,1024,1,1.0,1,0.0,649.5,45 69 57 79
161,0000249_00001_d_0000001,The red cars park on the right side of the street.,swin2sr,400,400,48.0,1024,1,1.0,1,1378.4,672.0,45 69 57 78
162,0000276_01001_d_0000512,The green van travel near the middle of the image.,native,400,400,68.9,1024,1,0.8,1,0.0,318.6,46 43 56 60
162,0000276_01001_d_0000512,The green van travel near the middle of the image.,bicubic,400,400,68.9,1024,1,0.9,1,0.0,665.0,45 42 55 60
162,0000276_01001_d_0000512,The green van travel near the middle of the image.,lanczos,400,400,68.9,1024,1,0.9,1,0.0,672.2,45 42 55 60
162,0000276_01001_d_0000512,The green van travel near the middle of the image.,swin2sr,400,400,68.9,1024,1,0.9,1,1387.2,664.8,45 42 55 60
163,0000323_02601_d_0000645,The construction vehicle at the corner.,native,400,400,45.9,1024,1,0.0536,0,0.0,326.5,10 59 66 100
163,0000323_02601_d_0000645,The construction vehicle at the corner.,bicubic,400,400,45.9,1024,1,0.0476,0,0.0,629.6,9 58 67 98
163,0000323_02601_d_0000645,The construction vehicle at the corner.,lanczos,400,400,45.9,1024,1,0.0,0,0.0,663.9,92 0 100 19
163,0000323_02601_d_0000645,The construction vehicle at the corner.,swin2sr,400,400,45.9,1024,1,0.0476,0,1409.0,620.7,9 58 68 98
164,0000287_00401_d_0000761,The blue cars park on the right side of the road.,native,400,400,108.8,1024,1,0.9167,1,0.0,313.1,36 42 62 64
164,0000287_00401_d_0000761,The blue cars park on the right side of the road.,bicubic,400,400,108.8,1024,1,0.9167,1,0.0,653.6,35 42 62 64
164,0000287_00401_d_0000761,The blue cars park on the right side of the road.,lanczos,400,400,108.8,1024,1,0.8462,1,0.0,647.4,35 41 62 64
164,0000287_00401_d_0000761,The blue cars park on the right side of the road.,swin2sr,400,400,108.8,1024,1,0.9167,1,1395.7,651.3,36 42 62 64
165,0000289_05201_d_0000837,The pedestrians in red walk on the sidewalks.,native,400,400,45.9,1024,1,0.3846,1,0.0,308.2,30 46 35 58
165,0000289_05201_d_0000837,The pedestrians in red walk on the sidewalks.,bicubic,400,400,45.9,1024,1,0.8571,1,0.0,651.7,30 45 36 57
165,0000289_05201_d_0000837,The pedestrians in red walk on the sidewalks.,lanczos,400,400,45.9,1024,1,0.8571,1,0.0,659.8,30 45 36 57
165,0000289_05201_d_0000837,The pedestrians in red walk on the sidewalks.,swin2sr,400,400,45.9,1024,1,1.0,1,1367.1,655.6,30 45 36 56
166,0000356_05097_d_0000655,The blue cars in the intersection.,native,400,400,95.2,1024,1,0.7143,1,0.0,318.7,58 46 82 57
166,0000356_05097_d_0000655,The blue cars in the intersection.,bicubic,400,400,95.2,1024,1,0.8571,1,0.0,663.6,58 45 82 57
166,0000356_05097_d_0000655,The blue cars in the intersection.,lanczos,400,400,95.2,1024,1,1.0,1,0.0,644.9,58 45 82 56
166,0000356_05097_d_0000655,The blue cars in the intersection.,swin2sr,400,400,95.2,1024,1,1.0,1,1382.6,643.6,58 45 82 56
167,0000242_00843_d_0000004,The blue car drives in the right lane.,native,400,400,230.4,1024,1,0.931,1,0.0,288.0,17 5 73 51
167,0000242_00843_d_0000004,The blue car drives in the right lane.,bicubic,400,400,230.4,1024,1,0.931,1,0.0,634.9,17 5 73 51
167,0000242_00843_d_0000004,The blue car drives in the right lane.,lanczos,400,400,230.4,1024,1,0.931,1,0.0,631.2,17 5 73 51
167,0000242_00843_d_0000004,The blue car drives in the right lane.,swin2sr,400,400,230.4,1024,1,0.931,1,1373.1,624.6,17 6 73 51
168,0000330_00201_d_0000801,The yellow cars in the image.,native,400,400,81.6,1024,1,0.8333,1,0.0,322.4,39 39 60 61
168,0000330_00201_d_0000801,The yellow cars in the image.,bicubic,400,400,81.6,1024,1,0.8333,1,0.0,642.9,39 39 60 61
168,0000330_00201_d_0000801,The yellow cars in the image.,lanczos,400,400,81.6,1024,1,0.8333,1,0.0,639.3,39 39 60 61
168,0000330_00201_d_0000801,The yellow cars in the image.,swin2sr,400,400,81.6,1024,1,0.9091,1,1351.0,616.0,39 39 60 60
169,0000327_03601_d_0000729,The red cars driving along the road.,native,400,400,40.8,1024,1,0.0,0,0.0,298.0,43 24 48 30
169,0000327_03601_d_0000729,The red cars driving along the road.,bicubic,400,400,40.8,1024,1,0.0,0,0.0,622.0,42 24 48 30
169,0000327_03601_d_0000729,The red cars driving along the road.,lanczos,400,400,40.8,1024,1,0.0,0,0.0,624.7,42 24 48 30
169,0000327_03601_d_0000729,The red cars driving along the road.,swin2sr,400,400,40.8,1024,1,0.0,0,1301.3,624.0,42 24 48 30
170,0000276_02401_d_0000519,The white cars are scattered along the road.,native,400,400,15.3,1024,1,0.0,0,0.0,303.0,50 48 53 52
170,0000276_02401_d_0000519,The white cars are scattered along the road.,bicubic,400,400,15.3,1024,1,0.0,0,0.0,621.4,60 40 63 43
170,0000276_02401_d_0000519,The white cars are scattered along the road.,lanczos,400,400,15.3,1024,1,0.0,0,0.0,626.7,60 39 63 43
170,0000276_02401_d_0000519,The white cars are scattered along the road.,swin2sr,400,400,15.3,1024,1,0.0,0,1292.5,628.8,60 39 63 42
171,0000360_05293_d_0000740,The red tricycle is near the bottom right corner.,native,400,400,136.0,1024,1,0.9,1,0.0,321.6,35 71 66 100
171,0000360_05293_d_0000740,The red tricycle is near the bottom right corner.,bicubic,400,400,136.0,1024,1,0.9,1,0.0,643.3,35 71 67 100
171,0000360_05293_d_0000740,The red tricycle is near the bottom right corner.,lanczos,400,400,136.0,1024,1,0.9,1,0.0,642.9,35 71 66 100
171,0000360_05293_d_0000740,The red tricycle is near the bottom right corner.,swin2sr,400,400,136.0,1024,1,0.8,1,1316.3,635.4,35 71 65 100
172,0000072_02834_d_0000003,The white car parks near the center of the plaza.,native,400,400,221.9,1024,1,1.0,1,0.0,322.3,34 45 66 100
172,0000072_02834_d_0000003,The white car parks near the center of the plaza.,bicubic,400,400,221.9,1024,1,1.0,1,0.0,639.7,34 44 67 100
172,0000072_02834_d_0000003,The white car parks near the center of the plaza.,lanczos,400,400,221.9,1024,1,1.0,1,0.0,644.1,34 44 67 100
172,0000072_02834_d_0000003,The white car parks near the center of the plaza.,swin2sr,400,400,221.9,1024,1,1.0,1,1292.0,642.4,34 45 67 100
173,0000244_04000_d_0000009,The red cars on the right side of the road.,native,400,400,48.0,1024,1,1.0,1,0.0,300.1,44 45 55 55
173,0000244_04000_d_0000009,The red cars on the right side of the road.,bicubic,400,400,48.0,1024,1,0.875,1,0.0,621.9,43 45 56 56
173,0000244_04000_d_0000009,The red cars on the right side of the road.,lanczos,400,400,48.0,1024,1,0.875,1,0.0,625.8,43 45 56 56
173,0000244_04000_d_0000009,The red cars on the right side of the road.,swin2sr,400,400,48.0,1024,1,1.0,1,1305.4,627.7,43 45 56 55
174,0000086_01443_d_0000004,The blue pedestrian stands out among the crowd.,native,400,400,64.8,1024,1,0.0,0,0.0,260.8,4 25 7 35
174,0000086_01443_d_0000004,The blue pedestrian stands out among the crowd.,bicubic,400,400,64.8,1024,1,1.0,1,0.0,627.6,47 42 52 58
174,0000086_01443_d_0000004,The blue pedestrian stands out among the crowd.,lanczos,400,400,64.8,1024,1,0.0,0,0.0,596.5,4 25 7 35
174,0000086_01443_d_0000004,The blue pedestrian stands out among the crowd.,swin2sr,400,400,64.8,1024,1,1.0,1,1296.0,627.6,47 42 52 58
175,0000242_06010_d_0000017,The yellow car at the bottom right corner.,native,400,400,32.4,1024,1,0.5556,1,0.0,300.2,47 71 52 79
175,0000242_06010_d_0000017,The yellow car at the bottom right corner.,bicubic,400,400,32.4,1024,1,0.8333,1,0.0,625.1,46 71 53 79
175,0000242_06010_d_0000017,The yellow car at the bottom right corner.,lanczos,400,400,32.4,1024,1,0.8333,1,0.0,623.8,46 71 53 79
175,0000242_06010_d_0000017,The yellow car at the bottom right corner.,swin2sr,400,400,32.4,1024,1,0.8333,1,1292.7,626.6,46 71 53 79
176,0000287_01001_d_0000764,The red tricycle parks near the bottom-left corner.,native,400,400,68.0,1024,1,1.0,1,0.0,300.3,30 42 47 57
176,0000287_01001_d_0000764,The red tricycle parks near the bottom-left corner.,bicubic,400,400,68.0,1024,1,1.0,1,0.0,621.6,30 42 46 57
176,0000287_01001_d_0000764,The red tricycle parks near the bottom-left corner.,lanczos,400,400,68.0,1024,1,1.0,1,0.0,620.7,30 42 46 57
176,0000287_01001_d_0000764,The red tricycle parks near the bottom-left corner.,swin2sr,400,400,68.0,1024,1,1.0,1,1313.0,612.9,30 42 46 57
177,0000215_02932_d_0000263,The tricycle parks near the center divider.,native,400,400,54.4,1024,1,0.6,1,0.0,300.4,48 45 56 53
177,0000215_02932_d_0000263,The tricycle parks near the center divider.,bicubic,400,400,54.4,1024,1,0.75,1,0.0,619.7,47 46 56 52
177,0000215_02932_d_0000263,The tricycle parks near the center divider.,lanczos,400,400,54.4,1024,1,0.75,1,0.0,622.3,47 46 56 52
177,0000215_02932_d_0000263,The tricycle parks near the center divider.,swin2sr,400,400,54.4,1024,1,0.75,1,1298.3,626.3,47 45 56 52
178,0000103_04513_d_0000034,The pedestrian walks near the trees.,native,400,400,61.2,1024,1,0.6667,1,0.0,300.2,46 44 53 60
178,0000103_04513_d_0000034,The pedestrian walks near the trees.,bicubic,400,400,61.2,1024,1,0.6667,1,0.0,623.4,46 44 53 60
178,0000103_04513_d_0000034,The pedestrian walks near the trees.,lanczos,400,400,61.2,1024,1,0.6667,1,0.0,623.3,46 44 53 60
178,0000103_04513_d_0000034,The pedestrian walks near the trees.,swin2sr,400,400,61.2,1024,1,0.6667,1,1298.4,625.7,46 44 53 60
179,0000289_04401_d_0000833,The pedestrians in green are riding across the crosswalk.,native,400,400,53.6,1024,1,0.0,0,0.0,295.7,10 5 14 20
179,0000289_04401_d_0000833,The pedestrians in green are riding across the crosswalk.,bicubic,400,400,53.6,1024,1,0.0,0,0.0,600.4,10 5 15 20
179,0000289_04401_d_0000833,The pedestrians in green are riding across the crosswalk.,lanczos,400,400,53.6,1024,1,0.0,0,0.0,599.5,11 5 15 20
179,0000289_04401_d_0000833,The pedestrians in green are riding across the crosswalk.,swin2sr,400,400,53.6,1024,1,0.5217,1,1316.3,613.9,45 45 54 58
180,0000271_05201_d_0000398,The red car in the image.,native,400,400,53.5,1024,1,0.525,1,0.0,309.2,43 42 57 56
180,0000271_05201_d_0000398,The red car in the image.,bicubic,400,400,53.5,1024,1,0.75,1,0.0,635.3,44 43 57 56
180,0000271_05201_d_0000398,The red car in the image.,lanczos,400,400,53.5,1024,1,0.75,1,0.0,628.7,44 43 57 56
180,0000271_05201_d_0000398,The red car in the image.,swin2sr,400,400,53.5,1024,1,0.875,1,1318.9,630.8,44 42 56 56
181,0000295_02200_d_0000032,The black cars near the center of the intersection.,native,400,400,40.8,1024,1,0.8333,1,0.0,302.1,44 44 55 54
181,0000295_02200_d_0000032,The black cars near the center of the intersection.,bicubic,400,400,40.8,1024,1,0.0,0,0.0,627.1,50 57 64 71
181,0000295_02200_d_0000032,The black cars near the center of the intersection.,lanczos,400,400,40.8,1024,1,0.0,0,0.0,657.4,50 57 64 71
181,0000295_02200_d_0000032,The black cars near the center of the intersection.,swin2sr,400,400,40.8,1024,1,0.0,0,1327.3,636.7,50 57 64 71
182,0000335_00785_d_0000047,The black cars on the road.,native,400,400,54.4,1024,1,0.6667,1,0.0,302.0,45 44 56 57
182,0000335_00785_d_0000047,The black cars on the road.,bicubic,400,400,54.4,1024,1,0.6667,1,0.0,641.2,45 44 57 57
182,0000335_00785_d_0000047,The black cars on the road.,lanczos,400,400,54.4,1024,1,0.6667,1,0.0,637.2,45 44 57 57
182,0000335_00785_d_0000047,The black cars on the road.,swin2sr,400,400,54.4,1024,1,0.75,1,1334.3,631.5,45 44 56 56
183,0000026_01500_d_0000027,The pedestrian walks in the open space casting a long shadow.,native,400,400,45.9,1024,1,1.0,1,0.0,304.4,47 21 52 32
183,0000026_01500_d_0000027,The pedestrian walks in the open space casting a long shadow.,bicubic,400,400,45.9,1024,1,0.8333,1,0.0,630.8,47 21 52 30
183,0000026_01500_d_0000027,The pedestrian walks in the open space casting a long shadow.,lanczos,400,400,45.9,1024,1,0.8333,1,0.0,634.9,47 21 53 31
183,0000026_01500_d_0000027,The pedestrian walks in the open space casting a long shadow.,swin2sr,400,400,45.9,1024,1,1.0,1,1325.9,637.9,47 21 53 32
184,0000242_02400_d_0000009,The blue vehicles are scattered on the street.,native,400,400,27.0,1024,1,1.0,1,0.0,309.5,48 27 53 34
184,0000242_02400_d_0000009,The blue vehicles are scattered on the street.,bicubic,400,400,27.0,1024,1,0.8,1,0.0,639.1,47 28 52 34
184,0000242_02400_d_0000009,The blue vehicles are scattered on the street.,lanczos,400,400,27.0,1024,1,0.8,1,0.0,632.9,47 28 52 34
184,0000242_02400_d_0000009,The blue vehicles are scattered on the street.,swin2sr,400,400,27.0,1024,1,0.8,1,1331.6,641.1,47 28 52 34
185,0000335_00393_d_0000045,The white cars are on the road and parked near the vendors.,native,400,400,163.2,1024,1,1.0,1,0.0,307.7,29 40 69 59
185,0000335_00393_d_0000045,The white cars are on the road and parked near the vendors.,bicubic,400,400,163.2,1024,1,1.0,1,0.0,631.3,29 40 69 59
185,0000335_00393_d_0000045,The white cars are on the road and parked near the vendors.,lanczos,400,400,163.2,1024,1,1.0,1,0.0,639.2,29 40 69 59
185,0000335_00393_d_0000045,The white cars are on the road and parked near the vendors.,swin2sr,400,400,163.2,1024,1,0.9091,1,1319.0,630.2,29 39 69 59
186,0000289_02001_d_0000821,The blue cars are scattered along the street.,native,400,400,68.9,1024,1,1.0,1,0.0,305.0,44 41 54 58
186,0000289_02001_d_0000821,The blue cars are scattered along the street.,bicubic,400,400,68.9,1024,1,1.0,1,0.0,637.6,44 42 54 58
186,0000289_02001_d_0000821,The blue cars are scattered along the street.,lanczos,400,400,68.9,1024,1,1.0,1,0.0,636.6,44 42 54 58
186,0000289_02001_d_0000821,The blue cars are scattered along the street.,swin2sr,400,400,68.9,1024,1,1.0,1,1328.1,624.9,44 42 54 58
187,0000330_04201_d_0000821,The blue cars are located on the upper side of the intersection.,native,400,400,54.4,1024,1,0.8571,1,0.0,306.2,43 44 56 58
187,0000330_04201_d_0000821,The blue cars are located on the upper side of the intersection.,bicubic,400,400,54.4,1024,1,0.8571,1,0.0,622.2,42 44 56 57
187,0000330_04201_d_0000821,The blue cars are located on the upper side of the intersection.,lanczos,400,400,54.4,1024,1,0.8571,1,0.0,642.9,42 44 56 57
187,0000330_04201_d_0000821,The blue cars are located on the upper side of the intersection.,swin2sr,400,400,54.4,1024,1,0.8571,1,1323.4,622.9,42 44 56 57
188,0000360_02745_d_0000727,The pedestrians wearing black clothing.,native,400,400,61.2,1024,1,0.75,1,0.0,300.3,44 50 55 65
188,0000360_02745_d_0000727,The pedestrians wearing black clothing.,bicubic,400,400,61.2,1024,1,0.75,1,0.0,632.1,44 50 55 65
188,0000360_02745_d_0000727,The pedestrians wearing black clothing.,lanczos,400,400,61.2,1024,1,0.75,1,0.0,626.4,44 50 55 65
188,0000360_02745_d_0000727,The pedestrians wearing black clothing.,swin2sr,400,400,61.2,1024,1,0.8889,1,1325.4,626.5,44 49 56 65
189,0000242_03668_d_0000012,The car near the crosswalk on the right side of the image.,native,400,400,67.2,1024,1,0.5128,1,0.0,302.3,67 46 76 54
189,0000242_03668_d_0000012,The car near the crosswalk on the right side of the image.,bicubic,400,400,67.2,1024,1,0.5128,1,0.0,624.2,67 46 77 54
189,0000242_03668_d_0000012,The car near the crosswalk on the right side of the image.,lanczos,400,400,67.2,1024,1,0.5128,1,0.0,626.9,67 46 77 54
189,0000242_03668_d_0000012,The car near the crosswalk on the right side of the image.,swin2sr,400,400,67.2,1024,1,0.5128,1,1313.4,639.5,67 46 77 54
190,0000022_01036_d_0000006,The black bicycle is near the left side of the image.,native,400,400,57.6,1024,1,0.7317,1,0.0,294.1,4 45 17 54
190,0000022_01036_d_0000006,The black bicycle is near the left side of the image.,bicubic,400,400,57.6,1024,1,0.8571,1,0.0,609.4,3 46 17 55
190,0000022_01036_d_0000006,The black bicycle is near the left side of the image.,lanczos,400,400,57.6,1024,1,0.7143,1,0.0,615.3,3 47 17 55
190,0000022_01036_d_0000006,The black bicycle is near the left side of the image.,swin2sr,400,400,57.6,1024,1,0.7143,1,1324.2,615.4,3 48 17 55
191,0000193_01705_d_0000112,The white vans travelling on the right side of the road.,native,400,400,57.6,1024,1,1.0,1,0.0,314.1,58 47 70 54
191,0000193_01705_d_0000112,The white vans travelling on the right side of the road.,bicubic,400,400,57.6,1024,1,0.8333,1,0.0,631.9,57 47 72 55
191,0000193_01705_d_0000112,The white vans travelling on the right side of the road.,lanczos,400,400,57.6,1024,1,1.0,1,0.0,634.3,57 46 72 54
191,0000193_01705_d_0000112,The white vans travelling on the right side of the road.,swin2sr,400,400,57.6,1024,1,1.0,1,1327.1,639.0,58 47 72 54
192,0000330_03201_d_0000816,The white cars navigating through the intersection.,native,400,400,176.8,1024,1,0.8874,1,0.0,301.7,27 59 74 98
192,0000330_03201_d_0000816,The white cars navigating through the intersection.,bicubic,400,400,176.8,1024,1,0.9286,1,0.0,631.1,27 58 74 98
192,0000330_03201_d_0000816,The white cars navigating through the intersection.,lanczos,400,400,176.8,1024,1,0.9286,1,0.0,632.3,27 58 74 98
192,0000330_03201_d_0000816,The white cars navigating through the intersection.,swin2sr,400,400,176.8,1024,1,0.9286,1,1341.3,630.6,27 58 74 98
193,0000276_05601_d_0000535,The black van is on the left side of the highway.,native,400,400,27.2,1024,1,1.0,1,0.0,325.6,46 37 53 42
